annual_income,tot_outstanding_debt,credit_lines_count,delinquency_30d_freq,industry_sector,customer_tenure_months,support_tickets_count,marketing_email_opens,branch_code,account_manager_id,default_flag
39956.73308509598,96981.90755309477,3,1,Tech,1,1,7,BR005,AM029,1
29254.556794490913,161700.50107915077,5,0,Retail,2,2,7,BR012,AM027,1
10000.0,58303.24641930034,5,2,Tech,16,4,0,BR012,AM020,1
10603.363350556885,22656.798107329752,7,2,Tech,21,2,0,BR009,AM042,1
27091.08943213255,139517.52935394354,4,1,Manufacturing,34,0,12,BR014,AM035,1
14856.189219032598,54354.410292463916,4,1,Tech,8,5,5,BR012,AM042,1
10000.0,93001.98483509125,1,1,Manufacturing,18,1,1,BR014,AM031,1
28057.888583103293,72590.1591702655,6,0,Construction,1,2,2,BR020,AM012,1
15592.123620200096,23832.42816177681,4,2,Services,15,1,2,BR003,AM036,1
11942.04472003808,32571.690453385938,5,4,Manufacturing,26,4,16,BR007,AM043,1
24943.756480538905,10297.863898181971,9,3,Finance,109,5,9,BR004,AM044,1
10000.0,17266.5550681742,4,0,Healthcare,35,3,0,BR002,AM050,1
105102.55583814433,75282.20496015967,1,1,Tech,120,3,11,BR012,AM013,0
80907.96261100928,112205.61777426669,9,2,Construction,16,1,7,BR002,AM041,1
49188.118250172294,64451.20032233024,5,2,Services,13,4,8,BR012,AM033,0
10000.0,31290.66257248395,7,2,Services,43,2,3,BR009,AM014,1
59822.456243640154,4524.102491907781,3,2,Construction,14,4,0,BR001,AM017,0
66001.50728863636,2931.690015469388,4,2,Construction,33,4,7,BR005,AM040,0
58400.15371342179,23446.25572162731,9,2,Services,120,1,9,BR012,AM016,1
10000.0,31164.42794878769,1,1,Services,30,2,10,BR015,AM011,1
41302.641359412366,46967.81316504345,5,2,Tech,1,3,5,BR008,AM037,1
71909.04032678422,1000.0,8,3,Healthcare,4,2,8,BR007,AM012,0
34448.75652026371,228891.81161285407,7,2,Manufacturing,7,2,7,BR004,AM047,1
41584.39223926684,22623.031249110405,4,1,Manufacturing,41,4,4,BR019,AM012,1
24526.405150426264,94224.88701571197,7,0,Services,64,1,16,BR007,AM011,1
30091.039057425616,38282.31376192147,1,4,Services,25,2,5,BR002,AM024,1
10000.0,6988.365755147012,6,1,Finance,2,2,2,BR020,AM031,0
40750.995747524335,79866.95805314051,9,1,Healthcare,16,4,0,BR010,AM031,1
10000.0,61863.91201670674,3,1,Healthcare,47,3,3,BR003,AM026,1
22838.215154399,37479.1135602724,4,3,Retail,10,1,1,BR008,AM036,1
13849.475712588088,36134.26755809552,8,2,Services,1,2,6,BR020,AM045,1
31535.9541016662,4577.242195662414,5,2,Manufacturing,36,4,4,BR009,AM023,0
10000.0,53333.730750165865,5,2,Tech,25,3,2,BR010,AM016,1
47059.935196990074,121093.86345330343,1,3,Retail,15,1,1,BR010,AM008,1
63392.06316508935,4894.144877492953,6,1,Manufacturing,45,2,16,BR011,AM026,0
10000.0,15293.079529255676,2,0,Tech,45,2,41,BR009,AM031,0
10000.0,116296.76673744724,1,1,Healthcare,28,1,19,BR016,AM020,1
10000.0,16727.77741949642,6,3,Healthcare,68,3,15,BR010,AM032,1
83864.34201455666,53057.68600032954,5,1,Retail,14,6,7,BR018,AM023,1
30047.094084289623,38266.34533495986,5,3,Retail,31,2,18,BR019,AM032,1
25188.9459322234,45357.581672798224,9,2,Retail,42,2,7,BR019,AM029,1
10000.0,26874.644578322608,3,3,Retail,24,3,3,BR012,AM012,1
41942.175052325634,17833.137954484908,1,4,Retail,19,1,2,BR018,AM037,1
80998.01058786725,2487.5374324582876,8,0,Retail,31,0,2,BR005,AM017,0
70453.68088311174,68183.79281128387,5,1,Construction,10,0,6,BR008,AM030,0
39345.830918599975,68539.45205362997,5,1,Healthcare,10,2,10,BR004,AM003,1
10000.0,55543.212935013056,8,2,Tech,90,3,1,BR019,AM001,1
10000.0,51589.81959033826,8,1,Manufacturing,3,0,0,BR017,AM016,1
10000.0,13966.990449242705,2,1,Services,44,4,0,BR007,AM003,0
11908.176697643867,1129.9182085347973,3,4,Manufacturing,37,1,3,BR012,AM049,0
10000.0,82699.64456618132,1,0,Construction,1,0,12,BR012,AM004,1
12046.80056605255,33778.97358838201,3,4,Construction,29,3,0,BR006,AM035,1
19449.096606982544,18324.586471877094,4,1,Finance,2,2,6,BR015,AM001,0
114576.080916436,5375.4692958072055,7,1,Retail,5,2,3,BR003,AM006,0
37702.93043610712,3238.745635200182,9,0,Construction,76,2,24,BR003,AM043,1
72066.03772208335,21452.046465117255,5,1,Manufacturing,10,2,31,BR002,AM040,0
49563.486503044674,81670.41214318074,1,3,Construction,1,2,5,BR015,AM030,0
10000.0,125495.07124154815,2,0,Manufacturing,17,2,37,BR008,AM006,1
53260.189210693294,113530.76319098803,2,2,Retail,5,1,35,BR008,AM037,1
12868.800871464524,126286.953936669,9,0,Retail,13,2,8,BR008,AM037,1
40767.0444168066,119149.28743122608,7,1,Construction,2,5,4,BR009,AM050,1
16678.9617209191,,2,4,Healthcare,2,0,1,BR015,AM025,1
200000.0,12385.622922872431,1,2,Services,16,1,8,BR012,AM042,0
12236.637720245582,79985.91081390703,5,1,Retail,9,0,18,BR003,AM046,1
13091.884646004815,12021.669063434669,1,1,Tech,4,6,5,BR012,AM023,1
106756.40401084267,15544.619787162866,9,2,Tech,20,3,7,BR002,AM047,0
10000.0,13280.005627541957,3,0,Finance,1,3,5,BR016,AM015,0
47719.862289684694,36178.50538316096,2,1,Retail,33,1,12,BR005,AM027,0
51686.87046452693,19417.680533460072,6,3,Healthcare,1,1,8,BR016,AM005,0
72407.99673847276,8371.019610594889,3,1,Healthcare,84,3,7,BR004,AM002,0
146667.9871804322,30181.177519737434,5,2,Construction,31,3,2,BR003,AM038,1
148530.0321495012,103536.87213876561,8,1,Retail,54,2,8,BR012,AM031,0
10000.0,42262.83033568483,2,1,Construction,13,1,6,BR011,AM042,1
69002.77818792847,105324.4446385157,5,1,Manufacturing,1,0,12,BR013,AM040,1
41573.370725798646,10899.852432799795,8,0,Services,6,0,10,BR009,AM050,0
41690.2764493078,9134.513658427402,1,2,Services,85,4,3,BR017,AM030,0
10000.0,42851.24878587103,4,1,Manufacturing,23,2,9,BR002,AM045,1
42014.28115231112,31118.4925858762,5,2,Manufacturing,6,0,14,BR019,AM039,0
161782.37995658303,53965.87799402085,3,0,Manufacturing,15,3,10,BR009,AM019,0
97134.35508527338,79146.32117130613,2,0,Services,9,5,6,BR008,AM004,0
23130.692301879873,69576.8631877278,3,1,Retail,16,1,10,BR016,AM027,1
10000.0,142591.27157828317,5,1,Tech,43,3,6,BR005,AM009,1
17995.08468605278,25396.192661950558,7,2,Healthcare,6,2,4,BR006,AM029,1
70037.82678242303,11557.95086572746,2,4,Healthcare,12,3,9,BR009,AM007,1
48359.29343948251,40026.892217386514,7,2,Construction,14,2,0,BR015,AM042,1
24598.856995382164,5868.456577079735,6,1,Tech,21,3,0,BR005,AM005,0
10000.0,17043.6740282935,7,1,Construction,1,2,2,BR014,AM031,1
22267.434322631478,11652.627639558408,7,2,Services,5,3,38,BR012,AM039,0
25321.609051873795,25255.74114019678,9,1,Retail,12,1,3,BR007,AM034,0
105553.39259565597,5895.084478648666,7,4,Tech,39,1,6,BR015,AM041,0
40986.91048431978,1617.985901551015,6,1,Manufacturing,4,1,8,BR002,AM020,1
14938.483466009726,53471.222124709886,8,1,Manufacturing,51,1,0,BR006,AM029,1
29804.42919763077,47112.35747987696,7,2,Manufacturing,9,2,0,BR020,AM012,1
10000.0,61611.57329247825,6,0,Finance,7,2,1,BR018,AM028,1
143842.14616725117,53997.3448406228,4,0,Finance,12,2,2,BR002,AM040,1
17855.228151025185,6068.549046297357,7,2,Finance,19,4,0,BR003,AM038,0
25993.344560720205,17200.55079344783,8,1,Healthcare,31,0,10,BR009,AM028,0
17557.813170739217,6935.904438268092,8,2,Tech,15,2,1,BR010,AM011,0
45892.576263190305,92566.6852975851,4,1,Finance,40,3,22,BR005,AM009,1
43415.859138323955,68699.25269362316,9,0,Finance,40,1,6,BR004,AM031,1
50255.906112669625,11252.70644768301,3,1,Retail,1,1,2,BR004,AM024,0
12486.818121408816,20875.055590389835,9,2,Retail,37,0,2,BR015,AM038,1
15172.512084666352,169982.41749789577,3,2,Manufacturing,14,0,10,BR007,AM013,1
10000.0,45089.735176210685,7,2,Tech,81,3,1,BR018,AM022,1
42627.60539198597,80761.63280417297,4,1,Manufacturing,41,2,0,BR017,AM024,1
10000.0,15366.425961512214,5,1,Construction,11,1,16,BR002,AM020,1
36420.5316909648,11789.466166678902,3,0,Construction,24,5,6,BR019,AM042,0
81515.36852977567,76604.61782799265,2,0,Tech,5,4,18,BR016,AM012,0
88594.74629086893,57897.809100884864,8,0,Construction,8,4,30,BR010,AM037,0
23843.560111781717,57124.74955833469,7,2,Services,5,2,6,BR003,AM029,1
24595.900151975202,40218.976400838896,7,2,Services,33,2,3,BR016,AM037,1
10000.0,41457.319962655405,8,2,Services,1,1,4,BR001,AM036,1
44439.342990494675,66533.0509272453,1,3,Construction,12,2,22,BR017,AM040,1
68872.79200733341,15735.707182081704,8,3,Retail,43,1,64,BR012,AM011,0
11223.23011013368,21752.559523540225,5,0,Services,29,3,4,BR013,AM014,1
21878.903755028354,102644.5651753072,8,0,Manufacturing,13,4,33,BR019,AM030,1
73014.14013147629,18471.01980548568,9,0,Finance,24,3,7,BR012,AM023,0
83862.0326174184,39517.00944041375,2,1,Retail,13,2,0,BR019,AM016,1
11145.192338204413,60640.497524416096,3,1,Tech,44,3,2,BR013,AM031,1
31991.063106641428,300000.0,6,1,Construction,20,3,4,BR019,AM021,1
10000.0,28572.265589212355,9,4,Manufacturing,24,3,4,BR002,AM021,1
10000.0,27938.933625399197,8,2,Tech,107,1,16,BR014,AM021,1
96818.95099561276,92444.55587376935,6,0,Construction,35,5,15,BR010,AM039,0
68704.87512938905,,5,0,Healthcare,8,3,1,BR020,AM024,1
57090.47161580633,,3,2,Construction,35,1,0,BR016,AM017,0
10000.0,31109.2453058773,4,1,Manufacturing,63,2,12,BR006,AM027,1
74246.49091685213,19573.60740301915,7,0,Healthcare,8,3,5,BR007,AM017,0
23053.274361676056,46917.93268024088,7,2,Construction,40,2,1,BR002,AM050,1
16766.040774201698,104463.80438699902,3,2,Construction,6,1,0,BR001,AM038,1
,107612.42310289778,4,1,Finance,13,4,2,BR013,AM009,1
10000.0,5742.399266895751,3,1,Construction,28,1,31,BR020,AM032,0
56529.61452123426,27961.442973745437,2,4,Retail,6,3,0,BR020,AM048,0
34932.60969286482,31248.44795239305,6,0,Services,4,4,8,BR004,AM040,0
10000.0,,7,1,Healthcare,14,2,0,BR003,AM006,1
10000.0,56659.878480691,4,0,Manufacturing,36,2,23,BR004,AM048,1
10000.0,26148.825489507028,5,0,Retail,21,0,7,BR013,AM018,1
10000.0,1320.1704151206445,8,1,Manufacturing,28,4,27,BR015,AM022,0
35449.71394792113,41664.75328147781,9,1,Retail,28,2,3,BR010,AM045,1
73390.39779377072,5050.498298479085,7,2,Finance,18,3,5,BR017,AM037,0
,89924.0878674654,1,3,Construction,9,0,13,BR015,AM029,1
10000.0,69821.00480298595,3,2,Finance,13,1,28,BR019,AM024,1
34017.33666851424,30856.473647092702,5,1,Healthcare,11,5,1,BR019,AM031,1
,28036.763926461106,3,2,Construction,1,1,5,BR015,AM042,0
15824.881849153997,113816.13228087823,1,0,Healthcare,54,2,35,BR009,AM002,1
,,2,4,Healthcare,24,3,3,BR013,AM008,1
36287.937443962015,14318.810413635061,8,0,Healthcare,46,2,27,BR006,AM050,0
12819.941714701175,140006.16338204502,7,1,Finance,35,3,9,BR010,AM046,1
10000.0,82838.48916929656,3,1,Retail,1,1,6,BR001,AM006,1
,85913.99993858332,4,1,Construction,5,2,4,BR016,AM029,1
39302.554309849686,10857.68968136699,3,0,Finance,72,4,7,BR011,AM036,1
34772.08749595464,7733.140047082519,4,4,Healthcare,14,1,10,BR018,AM023,0
54142.885467159955,1318.7157210557816,8,2,Services,40,2,12,BR002,AM040,1
44985.624737395294,13527.582571503288,9,1,Manufacturing,20,1,0,BR002,AM033,0
10000.0,74403.17594138742,7,0,Healthcare,41,3,10,BR015,AM016,1
17384.28858827503,13724.369899248282,9,5,Construction,31,1,22,BR004,AM036,0
10000.0,65300.882551176146,9,1,Healthcare,7,2,5,BR018,AM028,1
10000.0,14511.483432209458,7,4,Healthcare,113,3,2,BR017,AM024,1
45104.64404746605,25150.520277327043,7,0,Tech,16,1,12,BR015,AM043,1
78246.5312845882,204206.71299507882,8,1,Retail,21,3,1,BR015,AM049,1
131585.4358428321,14039.409914060678,3,2,Healthcare,18,1,26,BR004,AM004,0
39591.79888083077,23609.952053844954,8,0,Retail,51,3,7,BR008,AM048,1
10000.0,17911.463311115444,1,3,Healthcare,7,2,10,BR018,AM013,1
10000.0,5805.627066527015,6,1,Construction,1,0,4,BR004,AM044,1
67034.001434593,33656.85051764613,2,3,Finance,13,2,5,BR017,AM028,0
34581.76686328461,23796.309719731602,7,0,Finance,60,0,8,BR003,AM030,1
38523.24308703964,59353.66802088891,3,2,Retail,13,2,43,BR012,AM022,0
60831.83090614511,85076.16528449033,5,1,Tech,7,1,12,BR006,AM031,1
48598.2801120809,39290.511948702835,2,1,Retail,23,4,27,BR012,AM007,1
71941.27469482816,1636.3063837575648,1,1,Tech,32,1,31,BR017,AM013,0
10000.0,48237.60676037488,5,3,Retail,14,2,15,BR020,AM039,1
55057.03053183614,2849.1953956346993,9,4,Retail,11,1,0,BR004,AM029,1
76112.85020394815,47902.05416117097,9,2,Tech,10,2,3,BR005,AM038,1
13482.458785061152,57763.88608608277,7,2,Manufacturing,13,0,16,BR016,AM028,1
40915.77790977053,11017.848597859376,9,0,Healthcare,44,3,0,BR011,AM017,0
15084.556953069065,85558.62513054346,4,3,Services,15,4,6,BR003,AM024,1
126775.88018407661,121003.79507804856,3,0,Healthcare,9,2,14,BR015,AM014,0
10000.0,83855.59095166274,4,3,Finance,4,4,26,BR020,AM007,1
34680.29841331978,18200.02769894786,7,2,Tech,7,2,5,BR020,AM050,0
10000.0,44172.18413672555,8,1,Services,14,4,17,BR016,AM001,1
49822.38770449743,123146.58341826274,2,2,Finance,19,1,6,BR015,AM049,1
10000.0,19332.024873871072,5,3,Healthcare,23,1,1,BR003,AM005,1
10735.222665662692,85747.65040900315,5,0,Healthcare,1,1,6,BR008,AM011,1
27278.0682599261,1000.0,9,4,Retail,22,0,5,BR007,AM047,0
98526.56562149894,1000.0,3,0,Manufacturing,10,0,7,BR015,AM021,0
10000.0,71295.7830753815,6,1,Tech,7,2,26,BR006,AM028,1
10000.0,71658.3105682248,5,2,Manufacturing,9,3,9,BR002,AM013,1
56914.488669049395,77789.45184529552,2,4,Tech,36,3,0,BR011,AM036,1
27775.480540125078,132982.17544255278,2,0,Healthcare,39,0,5,BR010,AM034,1
97119.18145424018,6272.850309528328,4,1,Construction,2,4,6,BR010,AM031,0
10000.0,13197.29976115451,4,1,Tech,16,3,17,BR011,AM021,0
41530.18778261815,117027.28861056069,7,1,Services,18,4,7,BR003,AM007,1
10604.436923218489,9754.305778725839,1,3,Construction,1,5,5,BR016,AM047,0
10000.0,57321.256172288784,6,3,Retail,30,1,1,BR016,AM030,1
46008.36181527249,37800.40881420636,9,0,Healthcare,10,2,15,BR008,AM042,1
36025.02490710655,4342.951803423435,2,3,Finance,12,3,14,BR015,AM031,0
56231.72258895465,16792.078112812564,5,1,Tech,22,2,2,BR019,AM026,0
14811.404393626288,36737.246340823505,4,1,Healthcare,15,2,10,BR003,AM023,1
23766.23547558187,95645.57305328456,4,0,Services,33,0,0,BR005,AM045,1
20799.47684576654,61471.110469748855,8,2,Finance,21,4,8,BR013,AM031,1
165630.94982367332,48627.60172215077,6,2,Retail,6,0,7,BR009,AM033,0
13826.51523755111,34262.213543021004,7,4,Services,49,1,1,BR014,AM024,1
13971.930935129996,17739.834292384203,9,1,Retail,5,1,10,BR005,AM010,0
17512.19023837825,6348.784205494027,3,1,Healthcare,30,3,0,BR019,AM004,0
33259.06146179675,26303.3961970417,2,1,Tech,37,1,16,BR011,AM035,0
11631.354816350717,1446.6523397979408,3,0,Finance,27,3,1,BR019,AM035,0
98740.83666869378,11852.98981089541,8,2,Finance,13,0,5,BR002,AM010,0
12352.718254312438,28324.261821958524,9,0,Finance,50,1,19,BR016,AM047,1
90463.76542906673,27116.26050907391,5,3,Manufacturing,9,2,0,BR002,AM013,0
10000.0,2265.3220964666752,8,3,Retail,27,1,16,BR006,AM047,0
42750.0289487647,44465.421706986606,7,2,Finance,50,3,13,BR017,AM027,1
95000.00328934021,39890.31443010702,9,1,Healthcare,4,2,3,BR014,AM046,1
10000.0,,4,1,Manufacturing,25,6,22,BR013,AM019,0
138091.57745105046,143378.43399385898,3,0,Finance,55,1,24,BR013,AM034,0
24123.730568773273,5233.747477313698,9,2,Retail,2,2,13,BR008,AM039,0
116540.37323697683,96493.92028073414,8,0,Manufacturing,3,0,17,BR018,AM044,0
45181.83881761423,1000.0,7,2,Tech,11,1,1,BR010,AM028,0
14357.778973514636,106972.78288892865,1,4,Services,120,2,5,BR016,AM032,1
10000.0,1000.0,2,1,Tech,6,3,35,BR006,AM028,1
14481.000415086854,70902.05633018928,9,1,Retail,9,0,1,BR007,AM020,1
10000.0,22446.624562106117,5,4,Finance,43,3,5,BR007,AM022,1
10000.0,67011.92996045612,1,3,Construction,3,2,32,BR019,AM026,1
10000.0,25686.926894613014,9,2,Services,120,1,8,BR017,AM024,1
21992.60691167165,3677.3715129720317,1,0,Finance,32,3,0,BR008,AM002,0
63502.825397787994,72944.69258843974,8,3,Manufacturing,76,3,19,BR007,AM003,1
10000.0,3695.9287141435107,5,0,Services,3,2,3,BR019,AM016,0
,127629.58481761401,6,0,Services,6,1,0,BR007,AM040,1
41248.8703557509,2615.9560600666955,1,2,Finance,11,4,17,BR013,AM027,0
10000.0,32631.488287034404,2,2,Tech,1,1,13,BR007,AM016,1
10000.0,64193.10398104586,7,0,Retail,1,2,7,BR005,AM009,1
10000.0,24981.630396343342,2,0,Healthcare,56,2,4,BR001,AM032,1
102939.75619014692,12246.040350590381,5,1,Healthcare,1,2,14,BR002,AM019,0
68920.22567426162,,9,1,Tech,33,1,9,BR016,AM018,0
17482.228876807767,76692.10884627792,5,0,Retail,30,4,2,BR002,AM021,1
42663.70928336712,127999.82174324615,3,1,Construction,1,1,21,BR009,AM003,1
30824.95238846786,23593.477283764147,6,2,Tech,4,4,7,BR008,AM024,0
45219.50985784827,35286.47378394771,7,3,Finance,14,1,19,BR002,AM028,1
45912.66675483404,22559.364043123165,8,1,Construction,24,4,0,BR002,AM021,1
39633.46130858788,14858.468197536411,3,1,Retail,54,2,2,BR005,AM004,0
12375.374567166291,69521.7383466453,4,4,Services,17,0,3,BR001,AM047,1
10000.0,20749.40377473983,4,2,Construction,66,2,18,BR004,AM001,1
24320.39969656263,27943.879198082566,2,2,Construction,5,2,20,BR016,AM027,1
88646.71341826198,25848.36037239274,7,1,Finance,23,2,14,BR019,AM018,1
33712.06348004955,62354.66804508084,4,1,Retail,44,3,8,BR015,AM037,1
71444.86567586545,124927.33840016297,4,0,Retail,6,1,6,BR001,AM020,1
191297.03007830263,54944.025427899025,8,2,Finance,37,0,0,BR005,AM030,1
10000.0,31893.43849429509,6,2,Tech,12,3,10,BR003,AM048,1
47077.35222607947,75526.0564712888,6,1,Tech,120,3,18,BR016,AM034,1
44870.35344643476,51217.65082933768,9,2,Retail,2,3,19,BR008,AM005,0
156391.91403343237,3126.2465348926467,4,3,Construction,19,1,2,BR019,AM017,0
169623.12170574447,5027.69244496314,9,0,Finance,36,2,8,BR001,AM020,0
46421.03262546786,1932.7247660717971,1,3,Manufacturing,27,3,28,BR004,AM038,0
11168.17992624392,30515.387939871467,9,1,Tech,16,1,19,BR017,AM017,1
64089.72193235103,87392.9001472169,1,1,Retail,17,1,1,BR012,AM012,1
10000.0,18777.10278675705,7,4,Manufacturing,12,6,4,BR003,AM031,1
60692.458024453554,24238.419337601106,6,0,Manufacturing,10,4,1,BR008,AM020,0
96405.08574532763,120107.62570253013,7,2,Finance,21,3,17,BR015,AM011,1
19304.65067361451,90670.64467653977,9,0,Manufacturing,33,3,9,BR010,AM031,1
39838.830502751254,54688.418826184614,4,1,Manufacturing,7,2,12,BR020,AM024,1
22494.774267922814,15517.096068314762,9,0,Services,70,1,1,BR012,AM050,0
23033.41859300528,6223.852937192378,3,0,Tech,10,4,12,BR016,AM026,0
14864.053854131487,1000.0,9,0,Manufacturing,13,1,2,BR015,AM040,1
57441.17509651606,5659.032479089162,1,1,Manufacturing,12,2,36,BR006,AM015,1
110065.392930727,17307.698741643464,5,0,Finance,2,3,20,BR009,AM011,0
113040.16003677978,40124.67741240735,5,1,Retail,2,2,0,BR007,AM028,0
10000.0,3306.9945457609338,1,1,Healthcare,38,2,11,BR002,AM041,0
83095.71355830603,7322.308862410411,1,1,Retail,11,0,4,BR003,AM035,1
53489.722221404845,9988.486880037557,3,1,Healthcare,5,1,11,BR008,AM043,0
11658.897911091823,49981.18408128165,9,1,Services,29,3,1,BR015,AM041,1
10000.0,47828.27388365256,7,2,Manufacturing,77,5,3,BR008,AM038,1
12478.8412505314,40010.537988396085,6,2,Services,66,4,0,BR018,AM012,1
97311.50382972848,,9,1,Finance,30,5,4,BR007,AM033,0
40115.216082231935,23190.716424743376,4,4,Healthcare,5,2,9,BR003,AM016,0
51069.57734206903,5084.458517154447,4,2,Finance,4,3,20,BR006,AM013,0
11890.572155550733,12838.93389132697,3,0,Retail,49,0,2,BR020,AM021,0
50831.316045536965,113994.83484966103,5,3,Healthcare,79,1,21,BR020,AM048,1
10000.0,194836.39480248053,5,1,Tech,23,2,16,BR017,AM018,1
18820.716588186267,52157.87422307556,7,2,Construction,55,2,10,BR008,AM014,1
39420.63255661682,124339.39612767384,7,2,Construction,40,2,19,BR004,AM019,1
10000.0,51464.83951773903,6,1,Healthcare,4,2,3,BR012,AM008,1
69265.02964910689,1687.9997798712993,4,4,Services,6,1,28,BR007,AM030,0
10716.814378888506,286649.00514646515,7,3,Retail,1,0,1,BR007,AM012,1
42254.43684422111,5209.854173520596,2,5,Finance,15,3,8,BR001,AM011,0
20781.010415939174,57386.20895689197,9,1,Construction,9,1,6,BR018,AM005,1
36257.93265767133,14573.542244693985,7,2,Manufacturing,13,2,13,BR003,AM048,1
10000.0,24877.46666003462,2,1,Tech,1,2,4,BR017,AM028,1
10000.0,51913.6232243837,2,1,Retail,30,0,25,BR011,AM038,1
96124.70346221945,28678.27477730787,6,1,Services,5,6,1,BR002,AM009,0
12568.161437324608,14420.520810227277,7,1,Finance,11,2,9,BR004,AM034,1
68520.22428635093,20356.78916132329,9,3,Retail,12,0,0,BR001,AM005,0
200000.0,20893.191548347488,4,2,Finance,1,2,35,BR010,AM011,0
10000.0,160105.73467180599,8,0,Tech,10,2,2,BR015,AM024,1
12324.68430740305,80126.34640063863,2,2,Healthcare,55,0,14,BR010,AM022,1
43490.254989106295,30675.114198235693,6,3,Retail,53,3,13,BR016,AM016,0
134612.32840121648,11145.986339574616,4,0,Healthcare,1,2,37,BR002,AM040,0
98989.23113281846,83304.67535202691,8,0,Services,1,2,27,BR008,AM002,0
27956.59286405367,8550.239973075433,9,0,Manufacturing,21,5,20,BR002,AM021,0
63411.3363257213,11815.379486998128,2,1,Retail,5,1,10,BR004,AM001,0
10000.0,22786.37237721319,7,1,Services,54,0,7,BR012,AM026,1
151659.85472721656,106158.46930977968,7,2,Healthcare,15,1,2,BR005,AM009,0
133363.87410135043,7065.891052806507,8,1,Healthcare,9,1,10,BR015,AM040,0
10000.0,6518.772769272054,5,3,Manufacturing,73,2,12,BR010,AM049,1
14234.0470361869,34058.45903447789,3,2,Construction,9,2,28,BR011,AM045,1
10000.0,16176.55465685682,1,1,Retail,9,4,3,BR010,AM045,1
12682.655696123158,42050.808107165285,4,2,Manufacturing,3,3,4,BR019,AM050,1
67703.17101268764,30040.86137781625,3,1,Healthcare,6,1,5,BR012,AM020,1
19012.90888142253,28542.858615771398,2,1,Construction,34,4,11,BR004,AM007,1
10000.0,5937.654890621984,6,0,Finance,34,4,18,BR006,AM031,1
16755.72596926597,7602.210264742872,7,2,Healthcare,11,5,2,BR020,AM039,1
159347.92363622718,86040.42748356878,7,1,Finance,10,3,7,BR009,AM009,0
39735.89963305826,108526.43707303541,8,1,Retail,13,3,2,BR008,AM013,1
21525.197091916518,13373.292409783802,2,2,Retail,8,0,6,BR013,AM005,0
10000.0,6021.4799466413615,6,0,Tech,22,3,27,BR010,AM027,0
171256.26969848096,2744.8137051914773,6,2,Retail,43,1,21,BR019,AM019,0
68781.05220151451,46862.647313675014,1,0,Retail,1,1,6,BR017,AM042,0
13222.3193510162,62825.310471950965,2,2,Manufacturing,65,1,4,BR009,AM042,1
10000.0,23325.28683680219,9,2,Services,3,1,7,BR009,AM015,1
10000.0,56921.094087397,8,1,Tech,55,2,13,BR006,AM019,1
10000.0,62406.47868625172,4,0,Retail,6,4,1,BR018,AM029,1
34773.28820462215,136932.3895139158,6,2,Manufacturing,59,2,2,BR004,AM028,1
105669.95381492813,3353.6806062261294,2,1,Healthcare,37,3,1,BR008,AM014,0
,10677.716462789833,5,3,Finance,7,2,0,BR007,AM050,1
74046.49153630665,3549.3493992256817,2,2,Healthcare,1,3,15,BR015,AM050,0
23615.438235261376,101245.36989384773,5,0,Finance,30,3,4,BR017,AM014,1
49320.07682714758,78652.20379554768,7,2,Manufacturing,41,2,14,BR004,AM015,1
52651.74201243034,42741.21388629335,7,1,Finance,27,1,6,BR004,AM019,0
10000.0,4368.576276376467,9,2,Services,11,1,11,BR014,AM016,0
17927.56008972575,15962.92740228378,3,1,Construction,3,0,6,BR001,AM035,1
40567.407140037256,17671.143886329442,4,1,Retail,10,3,6,BR012,AM036,0
10000.0,41133.553101507874,9,0,Finance,7,5,21,BR009,AM033,1
17947.86185551009,14923.259697413901,8,1,Construction,30,0,10,BR019,AM039,0
30611.468441974466,3787.9208801890036,7,1,Services,4,2,1,BR003,AM037,0
200000.0,65608.0326661937,8,1,Manufacturing,41,0,8,BR005,AM049,0
25738.758347311224,17768.09115549827,9,1,Construction,22,3,1,BR011,AM020,1
67725.12126141453,30108.151501926117,4,3,Services,15,3,8,BR012,AM024,1
22630.093076088324,6829.181439935457,5,0,Construction,10,2,10,BR019,AM039,0
63662.097145722386,81113.06493519327,9,1,Healthcare,16,2,2,BR003,AM025,1
36195.717530380745,41681.635079016785,7,2,Manufacturing,18,3,1,BR014,AM034,1
87071.74760419481,115928.4205244419,4,2,Retail,6,2,2,BR002,AM010,0
21169.262635054496,34206.55371034036,6,4,Healthcare,107,2,17,BR014,AM024,1
37084.40401121315,141872.93820080307,1,2,Healthcare,57,2,1,BR015,AM017,1
39772.11051109719,111220.22330262868,1,2,Tech,11,2,15,BR010,AM042,1
21609.00621796972,42955.34897197668,9,2,Healthcare,7,1,0,BR006,AM042,1
10000.0,135824.36327456398,8,1,Manufacturing,8,2,17,BR018,AM041,1
10000.0,19510.755186208058,1,1,Finance,94,1,2,BR002,AM047,0
10000.0,22757.10358135332,2,0,Construction,12,1,2,BR004,AM014,0
82711.35484413068,2327.2268175685695,4,0,Retail,58,5,9,BR004,AM016,0
10792.371838995023,44482.55041211866,1,1,Tech,1,3,20,BR005,AM026,1
10000.0,63993.03566093288,2,0,Healthcare,35,2,12,BR016,AM041,1
53277.611094000094,74254.75313895615,5,2,Services,34,4,8,BR008,AM031,0
15427.447072379407,8115.1409393984395,8,1,Retail,25,0,2,BR012,AM001,0
28212.409454248766,29363.656347390475,6,1,Manufacturing,3,2,5,BR016,AM007,1
